1,0,-4.5892857,0.28571429,0.02651618
1,0,1.4107143,-0.71428571,-0.01748992
1,0,22.4107143,0.28571429,-0.06817332
1,0,-13.5892857,0.28571429,-0.07827332
1,0,-11.5892857,0.28571429,-0.09687332
1,0,7.4107143,0.28571429,0.04972668
1,0,2.4107143,-0.71428571,-0.04427332
1,0,-10.5892857,0.28571429,-0.04244822
1,0,-2.5892857,-0.71428571,0.01882668
1,0,-7.5892857,0.28571429,-0.07657332
1,0,-7.5892857,0.28571429,-0.05902815
1,0,-12.5892857,0.28571429,-0.0741682
1,0,8.4107143,0.28571429,-0.04037332
1,0,-3.5892857,0.28571429,0.06932668
1,0,-5.5892857,0.28571429,-0.08723592
1,0,8.4107143,0.28571429,-0.03077332
1,0,-7.5892857,0.28571429,-0.06557332
1,0,-5.5892857,0.28571429,-0.04397332
1,0,-13.5892857,0.28571429,-0.00228722
1,0,-0.5892857,-0.71428571,-0.08797332
1,0,-10.5892857,0.28571429,-0.06707332
1,0,-3.5892857,-0.71428571,-0.01359812
1,0,-13.5892857,0.28571429,0.00982668
1,0,19.4107143,-0.71428571,-0.00187332
1,0,-10.5892857,0.28571429,-0.05057332
1,0,6.4107143,0.28571429,-0.07707332
1,0,-9.5892857,0.28571429,0.05992668
1,0,4.4107143,0.28571429,-0.02244892
0,1,16.4107143,0.28571429,0.01462668
0,1,-3.5892857,-0.71428571,0.24055148
0,1,12.4107143,-0.71428571,0.09162668
0,1,0.4107143,0.28571429,0.06222668
0,1,12.4107143,0.28571429,-0.06827332
0,1,-7.5892857,0.28571429,-0.01447332
0,1,5.4107143,-0.71428571,0.06502668
0,1,6.4107143,0.28571429,-0.00957332
0,1,11.4107143,0.28571429,0.04602668
0,1,20.4107143,0.28571429,-0.03237332
0,1,-15.5892857,-0.71428571,-0.05957332
0,1,-10.5892857,0.28571429,0.14742668
0,1,22.4107143,-0.71428571,-0.01937332
0,1,7.4107143,-0.71428571,-0.04127332
0,1,3.4107143,-0.71428571,-0.00567332
0,1,6.4107143,0.28571429,-0.06037332
0,1,-7.5892857,0.28571429,0.11487238
0,1,9.4107143,-0.71428571,0.22860068
0,1,-6.5892857,0.28571429,0.06792668
0,1,-9.5892857,0.28571429,0.16132668
0,1,-10.5892857,0.28571429,0.12192668
0,1,-4.5892857,0.28571429,-0.00127332
0,1,0.4107143,-0.71428571,-0.06117332
0,1,5.4107143,0.28571429,-0.0576834
0,1,-7.5892857,-0.71428571,0.11812668
0,1,19.4107143,0.28571429,-0.04347332
0,1,4.4107143,0.28571429,-0.09857332
0,1,-5.5892857,0.28571429,0.00682668
